2025-03-07 16:58:39.602, FPS = 72.30419: Left Eye Position - X: 0.07418205, Y: -0.03777326, Z: 0.1126097, Gaze: (0.40, -0.02, 0.91) / Right Eye Position - X: 0.1353243, Y: -0.02938179, Z: 0.08578154, Gaze: (0.40, -0.02, 0.91)
2025-03-07 16:58:40.605, FPS = 71.97788: Left Eye Position - X: 0.07297532, Y: -0.03936879, Z: 0.1133043, Gaze: (0.40, -0.04, 0.92) / Right Eye Position - X: 0.1343442, Y: -0.03072799, Z: 0.08707976, Gaze: (0.40, -0.04, 0.92)
2025-03-07 16:58:41.607, FPS = 72.3169: Left Eye Position - X: 0.07201359, Y: -0.04147609, Z: 0.1139896, Gaze: (0.39, -0.05, 0.92) / Right Eye Position - X: 0.133644, Y: -0.03280432, Z: 0.08839598, Gaze: (0.39, -0.05, 0.92)
2025-03-07 16:58:42.612, FPS = 71.70329: Left Eye Position - X: 0.07095071, Y: -0.04089742, Z: 0.1109205, Gaze: (0.37, -0.07, 0.93) / Right Eye Position - X: 0.133089, Y: -0.03284864, Z: 0.08637292, Gaze: (0.37, -0.07, 0.93)
2025-03-07 16:58:43.613, FPS = 71.75575: Left Eye Position - X: 0.06984843, Y: -0.04056768, Z: 0.1123499, Gaze: (0.37, -0.06, 0.93) / Right Eye Position - X: 0.1321473, Y: -0.03269575, Z: 0.08815453, Gaze: (0.37, -0.06, 0.93)
2025-03-07 16:58:44.615, FPS = 72.12656: Left Eye Position - X: 0.0431177, Y: 0.01833819, Z: 0.05058366, Gaze: (0.20, 0.41, 0.89) / Right Eye Position - X: 0.1084724, Y: 0.02077573, Z: 0.0347295, Gaze: (0.20, 0.41, 0.89)
2025-03-07 16:58:45.617, FPS = 72.09613: Left Eye Position - X: 0.04709023, Y: 0.01359794, Z: 0.05147455, Gaze: (0.24, 0.36, 0.90) / Right Eye Position - X: 0.1117751, Y: 0.01639282, Z: 0.03312823, Gaze: (0.24, 0.36, 0.90)
2025-03-07 16:58:46.619, FPS = 71.86865: Left Eye Position - X: 0.04972628, Y: 0.02507097, Z: 0.06977198, Gaze: (0.28, 0.40, 0.87) / Right Eye Position - X: 0.1134896, Y: 0.02669022, Z: 0.04832083, Gaze: (0.28, 0.40, 0.87)
2025-03-07 16:58:47.621, FPS = 71.51812: Left Eye Position - X: 0.04022783, Y: 0.05506266, Z: 0.1717601, Gaze: (0.37, 0.27, 0.89) / Right Eye Position - X: 0.1024413, Y: 0.05282371, Z: 0.146206, Gaze: (0.37, 0.27, 0.89)
2025-03-07 16:58:48.624, FPS = 71.40574: Left Eye Position - X: 0.04669963, Y: 0.04897929, Z: 0.1859971, Gaze: (0.38, 0.22, 0.90) / Right Eye Position - X: 0.1088081, Y: 0.04560766, Z: 0.1603124, Gaze: (0.38, 0.22, 0.90)
2025-03-07 16:58:49.626, FPS = 71.89383: Left Eye Position - X: 0.04786449, Y: 0.04935545, Z: 0.1739182, Gaze: (0.39, 0.19, 0.90) / Right Eye Position - X: 0.1097878, Y: 0.04583305, Z: 0.1478101, Gaze: (0.39, 0.19, 0.90)
2025-03-07 16:58:50.628, FPS = 71.78027: Left Eye Position - X: 0.05245695, Y: 0.04653995, Z: 0.1724813, Gaze: (0.42, 0.17, 0.89) / Right Eye Position - X: 0.1136548, Y: 0.04297445, Z: 0.1447207, Gaze: (0.42, 0.17, 0.89)
2025-03-07 16:58:51.630, FPS = 72.00314: Left Eye Position - X: 0.05879558, Y: 0.0468093, Z: 0.1614197, Gaze: (0.44, 0.18, 0.88) / Right Eye Position - X: 0.1191047, Y: 0.04158868, Z: 0.1320242, Gaze: (0.44, 0.18, 0.88)
2025-03-07 16:58:52.632, FPS = 71.84141: Left Eye Position - X: 0.0401547, Y: 0.03032718, Z: 0.1678025, Gaze: (0.36, 0.03, 0.93) / Right Eye Position - X: 0.1029911, Y: 0.02950508, Z: 0.1437307, Gaze: (0.36, 0.03, 0.93)
2025-03-07 16:58:53.636, FPS = 72.0601: Left Eye Position - X: 0.01892607, Y: 0.02587676, Z: 0.1721735, Gaze: (0.31, 0.02, 0.95) / Right Eye Position - X: 0.08284658, Y: 0.02735364, Z: 0.1511848, Gaze: (0.31, 0.02, 0.95)
